Product ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
2580,49.51,62.63,0.68,379,3,9.88,9.06,1.38
6244,22.61,47.49,41.71,882,2,9.62,3.2,0.71
6771,36.97,93.83,48.38,912,1,10.24,2.59,1.83
3314,74.85,39.48,26.03,518,1,15.8,7.49,1.69
1912,54.36,5.89,6.56,321,1,17.7,1.52,1.45
9392,23.99,89.5,8.69,610,2,14.15,1.6,0.97
7054,13.73,31.66,7.69,541,4,4.14,4.88,0.56
8110,60.96,92.41,21.5,623,2,1.19,4.47,1.14
4840,24.16,80.55,33.02,775,1,0.15,3.59,1.99
5352,56.03,6.52,15.67,451,2,2.35,6.46,0.69
6584,15.38,76.53,20.07,661,1,4.43,4.24,2.27
4855,64.78,92.55,25.75,624,3,8.94,5.39,1.73
4475,87.27,50.56,5.67,329,4,11.94,4.37,0.74
2919,62.36,10.94,41.08,638,3,7.78,3.24,2.18
3195,17.89,63.27,42.35,823,2,2.26,2.86,2.37
3660,15.48,70.43,47.12,920,4,10.62,8.47,1.93
1130,76.97,43.95,8.33,326,1,3.19,9.98,2.1
9175,19.06,86.68,46.67,1002,3,1.35,7.08,0.69
7892,58.01,99.09,2.0,376,4,1.7,5.6,1.99
3898,86.41,73.8,34.91,634,3,1.14,5.33,1.19
3117,92.07,11.01,23.19,348,3,17.58,9.45,2.29
3311,88.78,42.81,23.17,475,1,15.98,9.48,1.05
5754,15.4,86.59,36.81,898,4,1.04,8.3,0.99
5053,43.83,36.29,7.59,475,4,14.27,7.32,0.51
3855,79.11,52.22,20.96,445,2,10.61,9.1,2.08
9535,19.13,15.86,20.37,613,1,17.47,1.3,1.41
4027,16.08,14.68,24.17,645,4,2.59,2.87,1.49
9846,45.58,98.39,44.23,841,2,1.97,8.37,2.32
6655,45.43,58.14,3.62,460,2,10.99,1.88,0.77
6765,25.67,89.83,36.4,816,3,14.33,8.23,2.03
3715,59.39,84.48,41.04,724,3,4.13,8.2,2.44
2698,41.93,75.26,45.48,926,1,7.1,3.42,0.54
4970,63.96,87.01,9.07,475,2,14.94,7.68,1.1
7030,91.46,8.17,6.27,218,4,15.05,1.31,1.66
7268,79.44,92.68,1.84,371,1,14.81,8.14,0.82
4084,36.89,30.35,34.91,731,4,4.58,8.39,0.93
7545,26.93,33.83,37.47,743,3,3.95,4.6,2.19
4510,57.11,88.25,49.52,863,4,10.06,9.9,2.06
1530,17.15,74.15,15.75,687,2,2.4,5.82,0.76
7804,17.21,79.39,4.32,553,4,3.5,2.27,1.3
9996,71.14,6.27,49.53,734,2,5.24,8.79,1.24
5411,57.36,15.71,30.02,626,3,12.51,8.54,0.53
1250,31.29,74.89,29.88,764,1,17.07,3.54,1.03
8806,66.6,66.27,4.3,402,2,11.59,9.96,1.05
3222,92.02,49.21,18.82,430,2,1.78,3.41,1.04
2338,39.7,64.96,10.32,519,1,12.99,5.12,1.32
7919,94.47,64.4,48.18,725,1,3.98,2.06,1.22
7077,66.75,59.49,12.52,396,4,15.74,7.48,2.23
6270,53.67,65.5,16.51,520,4,16.56,7.3,1.58
4004,66.18,44.45,43.62,675,2,0.05,1.87,2.42
8885,6.23,59.3,6.99,596,1,18.53,4.43,1.03
8991,66.13,83.95,22.09,577,2,15.51,2.68,1.15
1192,81.93,18.46,33.38,570,1,5.26,5.06,0.92
8089,81.38,55.76,12.74,362,1,5.0,1.75,2.12
4077,85.51,60.89,44.21,671,1,4.5,1.73,1.75
8827,92.57,54.25,24.72,453,4,10.6,7.03,1.85
2333,50.35,39.88,49.08,835,4,4.98,4.81,1.34
8818,19.17,70.65,16.32,653,1,14.82,5.48,1.25
7051,57.56,46.37,32.14,656,4,10.74,7.57,1.2
3278,64.1,87.61,47.22,853,4,6.0,1.73,1.29
8339,43.5,42.65,22.52,628,1,13.86,5.89,0.59
2012,53.32,23.93,9.13,354,4,10.22,7.97,2.26
2975,35.59,79.58,0.29,427,3,19.6,5.52,1.82
2549,25.63,37.38,43.97,854,4,10.81,3.28,1.47
4847,30.43,93.02,34.04,792,4,8.75,7.7,1.79
7530,39.31,15.72,49.13,792,1,8.95,4.78,2.0
3285,95.38,74.93,49.82,749,1,13.04,5.64,1.37
8191,97.81,26.08,37.81,578,3,9.38,6.16,0.83
8858,46.21,18.92,22.53,551,2,19.28,5.59,1.55
1783,47.95,25.77,44.04,741,1,8.89,8.92,1.99
3743,82.12,97.25,24.99,557,2,1.03,9.26,1.62
6633,10.66,7.6,49.69,908,4,15.26,5.41,1.24
6804,81.54,49.02,37.57,583,4,12.38,2.3,2.49
5021,47.4,63.18,14.32,549,3,2.17,2.2,0.75
1948,65.73,79.48,23.71,554,4,2.71,7.12,1.94
4451,21.3,22.42,6.53,474,1,18.89,1.36,1.47
3000,65.48,80.75,21.57,586,1,5.71,8.33,0.96
5181,57.57,6.58,23.74,507,3,13.35,4.71,1.54
7939,75.21,31.32,9.12,364,2,8.58,3.17,1.21
2609,15.13,25.83,44.83,853,4,19.07,5.46,1.61
3852,87.31,85.88,38.89,700,3,9.1,9.25,0.93
7406,63.22,92.11,32.12,642,4,3.92,4.55,2.48
9919,14.17,65.51,25.89,715,4,0.64,2.42,1.77
6006,8.5,11.22,28.73,726,2,12.22,3.8,1.07
2067,48.96,52.41,9.96,488,3,12.92,7.67,0.82
4716,73.79,26.76,9.48,344,2,2.21,4.4,1.45
1847,81.69,18.84,31.22,520,2,11.05,1.38,1.78
4333,62.32,14.21,30.49,578,3,12.03,7.03,1.37
4107,31.24,55.36,7.0,475,3,8.87,8.92,1.78
3082,99.71,74.95,21.59,431,1,16.31,3.79,1.56
5497,64.03,91.34,17.49,533,2,2.09,7.86,1.82
7033,53.53,33.41,18.44,537,1,3.03,1.53,1.08
5637,64.59,95.05,24.78,594,1,16.47,2.99,1.43
7019,32.09,95.99,25.01,758,1,4.48,3.4,0.92
2316,56.56,6.27,9.35,326,1,12.22,5.52,2.1
2135,93.43,46.68,18.27,433,2,3.94,9.34,0.6
2839,72.84,82.8,45.7,747,2,15.93,6.28,2.46
5815,85.72,79.87,16.36,476,1,18.06,8.03,1.33
4961,16.36,60.72,28.48,741,1,1.96,7.0,1.87
5785,58.45,30.32,48.59,732,1,11.71,6.9,2.4
9248,94.72,35.5,27.86,415,1,0.44,1.46,2.46
2337,79.94,7.94,32.0,512,3,4.17,7.26,1.63
6207,48.66,23.42,29.21,652,2,14.13,5.55,0.74
1448,47.92,69.8,18.33,536,1,1.82,3.72,2.07
2763,64.94,60.84,28.35,616,1,19.63,9.5,1.21
9253,23.94,26.03,45.84,860,4,14.75,5.96,1.86
1510,22.62,31.8,35.05,753,3,8.95,6.04,1.76
8262,19.44,81.27,15.86,653,3,19.35,6.59,1.61
8268,80.1,29.43,25.44,468,2,18.84,1.55,1.5
8452,32.73,86.97,9.29,576,4,4.03,6.67,0.84
5230,54.22,26.16,47.62,795,3,15.18,3.32,1.17
2638,95.81,57.09,2.87,230,4,4.28,1.29,1.72
6594,57.32,22.75,35.19,675,4,15.72,6.77,1.1
2265,25.97,16.31,36.89,784,2,19.4,8.74,0.9
7021,46.99,14.4,32.63,597,4,10.79,6.43,2.08
7050,7.8,39.74,40.94,935,3,1.43,5.84,0.56
2505,37.45,70.81,7.1,505,4,9.72,2.78,1.19
1402,62.87,45.81,16.84,529,3,7.82,5.44,0.9
2692,60.45,12.58,43.18,666,4,16.68,5.45,2.09
8647,78.08,91.89,10.99,426,2,15.26,5.13,1.86
6839,99.49,71.41,46.89,721,3,18.21,7.18,1.4
3540,19.39,39.07,16.99,564,4,15.73,3.64,2.37
8986,55.25,80.18,24.97,659,2,16.48,8.28,0.99
4742,46.28,40.69,40.48,735,3,9.49,5.74,1.81
6363,73.62,73.39,25.59,557,3,1.5,6.71,1.85
5186,76.35,71.38,48.91,793,4,15.74,2.18,1.3
9887,61.73,24.5,0.23,280,1,8.5,4.94,1.5
2063,17.26,64.89,1.0,459,2,2.78,5.76,1.69
1854,14.21,56.4,4.5,515,2,1.64,5.28,1.07
8125,39.48,82.93,16.92,585,1,7.35,5.16,1.8
9902,11.49,61.26,23.01,675,2,19.71,5.88,2.5
5037,78.09,41.27,15.16,403,3,1.32,6.14,1.7
9602,45.82,69.17,10.24,498,1,8.59,6.65,1.38
6956,89.15,92.85,0.6,304,4,9.51,9.92,1.82
4948,55.28,7.37,5.15,306,4,10.21,1.17,1.7
9456,62.79,59.17,29.52,555,1,11.99,3.49,2.42
5226,10.58,63.21,13.85,582,3,18.24,7.26,1.95
1226,90.22,73.52,31.4,526,3,13.82,4.8,2.31
7030,44.24,99.66,14.5,548,1,14.94,1.96,2.42
2220,15.65,17.95,34.12,704,2,5.9,3.27,2.21
7593,12.73,78.23,9.92,563,2,12.06,9.56,2.39
3682,44.39,76.37,1.56,408,4,14.56,2.64,2.09
6449,27.68,11.24,0.92,312,4,16.91,1.3,2.39
7888,31.28,89.5,45.7,910,3,19.35,7.1,1.83
9357,29.46,72.58,10.75,547,4,11.35,8.04,1.71
1714,44.07,38.37,23.68,575,2,17.16,5.89,1.57
4186,75.2,13.48,28.9,488,3,6.47,6.65,2.18
8048,83.0,21.41,7.03,281,3,8.78,7.85,1.39
4129,24.97,17.39,41.49,778,1,6.03,9.27,1.67
8173,74.62,21.05,43.59,667,4,10.12,4.58,1.95
5329,68.92,9.52,13.72,326,2,14.98,9.95,2.46
8617,29.39,98.54,18.34,664,4,17.72,4.8,1.76
8510,32.62,57.62,15.4,602,1,0.33,1.79,1.07
5315,46.72,6.53,49.64,812,2,5.86,6.54,0.94
5492,54.33,43.47,23.57,587,1,19.11,2.95,1.26
1139,13.79,83.65,2.06,522,1,12.24,7.37,1.54
5760,94.59,20.64,20.65,395,2,5.03,2.01,1.05
1658,97.49,53.11,4.75,264,3,6.25,8.92,1.34
6344,35.49,28.9,18.88,511,1,12.92,7.03,2.15
5424,83.67,92.36,8.69,360,1,17.89,6.04,2.45
5927,83.04,27.63,41.69,680,4,0.51,4.24,0.63
1582,27.71,70.22,18.74,610,1,18.28,5.42,1.88
1633,92.92,11.34,20.2,389,4,8.38,6.56,1.15
9494,74.49,10.62,0.4,203,1,5.42,3.68,1.81
9503,76.17,72.45,30.69,590,4,17.72,1.08,1.86
4906,63.47,95.95,37.53,785,4,8.07,1.68,0.87
2046,93.54,27.11,27.59,447,1,7.38,3.05,1.87
7251,94.66,80.12,23.67,481,1,11.24,1.62,1.9
8270,61.96,14.93,43.24,713,1,19.43,1.0,1.03
8958,51.24,71.05,15.11,493,3,0.4,8.99,2.37
8266,36.77,31.82,9.93,421,2,11.21,7.78,2.25
7550,38.56,29.86,21.66,540,1,11.03,2.5,1.97
9844,59.08,96.62,42.55,778,4,15.04,5.38,2.01
9968,87.53,97.76,6.74,355,1,10.16,7.11,2.12
8876,60.17,14.11,16.49,383,3,12.95,7.05,2.45
6035,45.64,14.97,8.82,446,3,16.69,4.98,0.58
9323,62.29,72.03,22.78,612,1,15.1,4.16,0.94
7044,97.65,37.04,22.58,436,3,0.55,6.08,0.94
1194,98.6,36.15,26.85,479,3,11.03,2.17,0.67
6820,45.48,62.95,31.58,709,1,5.63,5.06,1.3
9769,66.39,85.54,49.45,859,1,10.61,5.11,1.34
1811,59.63,68.35,17.79,517,2,4.53,8.77,1.62
9201,80.24,98.65,23.4,618,4,4.44,4.55,0.75
2913,96.62,32.19,26.08,428,3,2.33,3.6,1.32
7889,94.38,92.69,1.41,269,2,7.1,4.74,2.23
3157,67.67,87.99,45.97,801,3,10.93,8.01,1.91
3122,6.99,88.15,30.0,878,2,11.39,6.4,0.74
9168,38.39,67.3,29.79,630,2,7.12,3.18,2.4
5739,6.36,87.9,38.37,923,2,19.05,4.29,1.72
8971,76.15,62.37,41.08,725,2,3.48,7.84,0.81
5123,16.84,55.19,7.3,505,1,15.2,5.71,1.89
2610,83.52,61.74,2.65,256,4,14.75,9.68,2.2
1035,25.59,52.34,26.83,661,1,14.34,3.18,2.25
3637,10.13,52.53,29.73,806,1,19.64,7.91,0.91
6279,47.75,46.59,41.32,768,1,15.92,5.35,1.61
6814,42.74,48.83,18.24,520,1,3.49,9.74,2.31
9620,81.88,54.24,2.14,273,2,5.33,3.96,1.73
9024,49.07,44.25,28.87,642,2,7.4,6.12,1.4
9260,81.38,72.63,19.41,502,2,17.11,6.31,0.91
9118,86.84,53.78,8.12,347,1,14.43,7.39,0.92
1458,89.1,93.16,13.5,463,2,18.91,7.58,1.06
8685,13.93,82.53,13.29,645,4,10.36,1.54,1.55
8303,31.18,70.93,15.16,580,3,7.52,9.15,1.83
8402,23.41,83.91,14.92,596,1,19.43,3.54,2.06
6403,22.84,45.78,35.05,773,4,1.5,5.65,1.72
4802,27.31,34.68,17.24,534,1,18.62,6.54,1.93
2876,22.5,91.22,6.45,533,4,9.0,8.69,2.23
5052,79.72,76.97,4.03,363,1,7.69,2.56,1.01
2609,17.75,63.45,22.87,730,2,11.62,2.42,1.13
6827,36.92,37.77,14.07,512,3,18.02,3.26,1.17
4764,59.16,20.07,18.88,530,4,17.06,8.49,0.57
7939,92.9,11.3,30.16,477,4,18.41,5.59,1.17
6944,88.77,15.86,11.08,308,2,15.48,1.3,1.12
8453,64.1,97.24,39.82,773,1,0.41,2.66,1.61
8516,77.88,7.26,36.51,560,1,18.42,9.97,1.49
4533,55.5,7.71,17.83,432,2,0.39,5.08,1.8
4050,37.86,44.94,46.6,876,2,14.95,8.1,0.72
7143,31.73,57.06,19.91,645,4,16.19,1.06,0.74
5500,98.66,65.58,5.03,331,2,3.77,6.35,0.52
4048,50.82,28.34,48.94,774,1,7.85,9.61,1.91
5865,55.2,22.3,6.55,387,2,12.53,1.45,0.77
1903,19.47,54.24,44.21,861,2,1.13,3.43,1.8
8854,63.95,43.65,46.03,739,2,9.67,7.18,1.78
5545,57.84,64.92,17.01,543,4,13.23,5.25,1.28
6969,15.62,63.94,24.09,722,4,18.51,8.5,1.18
9384,19.03,41.71,31.31,783,1,13.12,4.36,0.55
5839,18.04,41.99,36.04,833,3,4.75,4.69,0.75
8243,10.64,56.05,24.9,678,3,12.97,1.12,2.37
6833,85.87,15.26,17.15,372,3,11.55,4.59,1.73
8032,64.97,86.85,38.93,774,1,7.1,1.52,0.98
1985,8.46,63.28,21.28,740,2,11.31,8.45,0.9
2109,41.41,59.89,21.1,622,3,13.66,1.75,1.28
1450,61.15,87.97,47.7,905,1,17.17,6.31,0.58
6562,43.27,25.0,27.64,646,3,18.45,3.76,0.79
7731,24.96,64.57,49.95,895,4,10.11,1.17,2.49
9599,23.13,7.62,35.62,744,2,7.76,4.7,1.47
8358,9.81,14.07,21.92,596,1,7.07,2.52,2.27
9366,45.15,99.67,27.6,732,2,19.03,7.24,1.06
1019,53.33,99.84,1.76,468,4,11.4,8.88,0.65
2649,32.36,12.55,4.16,377,1,19.89,6.24,1.38
9430,34.69,97.87,43.14,918,3,20.0,7.46,1.27
5796,9.87,16.03,17.35,602,1,9.83,4.86,0.83
4087,41.07,65.63,5.54,458,4,15.61,6.08,1.44
4998,45.05,90.25,15.86,563,2,3.63,9.0,1.87
4174,80.72,12.81,23.9,497,2,17.39,5.66,0.81
9799,37.68,39.19,44.38,809,3,17.2,1.31,1.23
4184,37.0,99.8,23.76,690,3,3.16,1.51,1.53
3653,86.07,33.04,18.26,405,2,19.77,8.45,1.35
6310,37.17,23.48,6.01,441,3,17.39,5.32,0.8
9649,70.54,63.38,35.54,681,2,10.92,5.21,1.04
3350,50.42,46.82,39.35,703,1,7.3,1.39,2.17
9133,5.41,19.01,5.34,481,2,12.83,1.52,1.43
2248,5.27,56.24,38.67,916,4,13.7,5.01,0.85
5419,97.49,28.74,13.72,256,3,4.85,1.35,2.17
1946,93.33,54.19,34.61,524,2,3.78,8.58,2.45
4047,28.35,49.4,13.01,550,3,5.48,5.34,1.26
8693,69.68,41.26,27.2,524,3,8.97,2.75,2.22
7473,84.18,67.38,43.9,690,2,7.54,7.55,2.29
7530,36.56,46.71,4.8,396,4,10.04,9.83,2.17
3447,35.16,45.42,10.23,492,1,13.75,4.82,1.73
4178,82.61,58.57,26.53,566,2,11.41,5.88,0.72
3197,10.59,74.12,22.9,680,2,13.75,2.29,2.36
2957,48.48,42.39,39.45,800,1,16.17,1.7,0.59
6947,11.0,80.52,45.68,960,3,16.17,4.49,1.79
8481,31.49,86.1,19.61,676,4,15.97,6.89,1.08
7267,26.94,5.81,6.55,393,3,4.41,5.0,2.14
8648,42.85,30.15,12.29,517,1,3.77,6.01,0.5
6528,75.0,29.92,18.61,461,3,11.86,9.73,0.88
3108,16.6,5.72,30.29,676,4,4.46,3.35,1.43
8420,32.74,38.17,15.72,572,2,3.82,7.97,0.83
3760,80.2,81.69,5.72,354,1,3.05,2.27,1.82
1545,62.67,52.01,31.35,665,2,0.96,3.09,0.74
3652,36.3,93.94,16.11,644,3,0.46,1.66,1.15
2545,62.53,71.67,14.84,463,1,19.99,9.92,2.18
5649,21.11,23.71,31.85,669,2,5.17,5.38,2.25
7863,6.67,27.81,42.14,880,3,16.72,6.18,0.99
5823,16.27,62.74,41.94,870,2,15.74,5.02,1.85
2431,36.32,62.31,29.71,661,3,5.32,7.84,2.29
2988,11.93,84.92,15.39,698,3,10.2,8.68,1.0
3130,45.59,15.36,23.29,509,1,1.86,6.72,2.05
5723,37.59,27.65,34.01,691,2,14.04,5.76,1.42
4761,77.03,33.24,47.27,766,2,17.79,7.67,0.72
8399,90.17,12.6,39.01,549,3,3.51,2.16,1.8
9106,98.35,13.58,45.48,648,2,0.34,3.29,0.5
5007,51.07,59.26,1.94,396,3,1.35,9.14,1.18
8033,97.24,9.46,10.57,289,3,6.16,9.78,1.04
7491,73.81,21.31,49.39,733,4,19.13,9.02,1.48
6884,48.58,39.99,0.88,308,1,10.92,9.57,2.4
2067,16.75,87.43,33.35,852,4,10.77,9.44,1.09
9490,25.16,61.76,16.29,566,3,3.98,1.98,2.48
4605,15.31,70.45,21.58,747,3,8.73,2.42,1.03
7920,50.02,39.52,14.88,504,2,7.6,2.03,0.92
4185,76.29,5.82,15.18,338,4,13.86,2.45,1.63
3318,18.04,45.1,3.89,517,2,12.46,1.78,0.73
9396,75.34,18.03,4.77,286,4,15.14,8.34,1.41
8209,15.61,32.08,4.98,497,2,6.33,3.63,1.06
2737,42.1,91.01,13.21,583,2,2.21,6.66,0.96
4438,57.13,45.47,27.44,601,1,10.05,5.55,1.38
7240,74.35,72.44,26.97,635,3,18.99,8.38,0.52
5039,8.96,17.64,3.42,439,1,1.14,7.09,1.8
7359,57.55,25.12,15.21,458,1,6.97,1.31,1.29
8487,20.21,35.05,31.66,749,2,1.77,3.38,1.42
6266,27.67,32.13,33.42,704,1,13.46,4.84,1.94
6375,22.48,62.21,34.25,839,4,14.92,9.42,0.57
3331,44.08,16.13,33.49,645,3,2.06,2.19,1.79
4916,53.14,99.11,5.81,471,2,9.41,1.13,1.35
2592,99.95,7.31,39.24,508,4,18.65,4.92,1.71
2181,76.92,36.08,11.31,354,4,4.8,7.07,1.58
4026,77.79,8.72,17.93,397,1,18.38,1.15,1.14
9352,7.09,40.51,29.38,747,2,12.12,4.1,1.56
7498,24.01,90.34,1.5,496,3,4.43,7.29,2.01
3974,95.4,19.33,49.85,649,4,0.58,1.87,2.28
5526,99.73,50.12,15.91,350,2,15.83,7.04,1.63
1429,61.19,71.94,24.47,548,3,3.85,2.89,2.43
8082,13.96,47.65,2.98,480,3,7.44,2.9,1.54
7433,95.65,40.73,8.39,301,4,2.54,4.21,1.35
5854,62.23,34.62,21.42,487,1,15.26,4.27,2.1
3157,84.85,60.47,32.65,619,4,1.86,3.78,0.5
3961,23.16,70.62,23.51,653,1,17.86,7.18,2.46
8074,98.77,83.21,11.2,398,2,10.72,9.5,0.58
1394,48.45,7.07,40.64,726,1,10.29,8.86,1.26
1050,9.32,7.02,17.97,556,1,10.73,8.75,2.21
9491,19.23,98.59,13.78,639,4,4.61,1.85,1.6
6752,71.52,95.49,8.29,467,4,6.0,6.42,0.83
2675,33.49,77.72,25.24,702,2,1.88,6.29,1.26
3178,28.41,45.65,36.68,802,3,10.91,4.75,1.05
1001,99.07,82.7,22.76,489,2,0.02,1.63,1.51
5894,39.53,37.4,43.67,776,1,8.79,7.84,1.72
2654,22.35,48.69,4.78,489,3,13.25,9.17,1.65
6456,43.03,75.26,25.71,671,4,10.14,9.93,1.71
3052,81.01,51.3,1.12,272,1,17.85,6.62,1.28
9802,92.09,22.19,3.07,219,4,2.53,7.2,1.38
3414,48.89,42.35,15.39,472,4,15.58,4.92,2.31
5485,76.84,60.44,15.97,491,3,2.1,7.73,0.81
7669,16.48,90.99,34.39,899,4,19.7,9.05,0.56
2654,75.64,10.05,23.85,446,3,0.73,7.41,1.76
5303,42.93,36.76,21.78,616,2,9.02,1.52,1.16
2727,55.25,31.18,24.88,580,1,7.98,2.95,1.0
3065,62.47,75.3,42.31,750,3,11.01,6.18,1.84
8687,51.42,69.43,43.28,772,4,2.08,6.25,2.23
9102,44.11,72.69,18.96,621,1,10.21,7.46,0.94
5069,71.13,49.53,43.61,715,3,3.78,8.46,1.53
8622,20.37,73.28,15.77,628,4,5.42,7.41,1.64
2741,21.84,15.18,48.18,808,3,10.29,6.3,2.37
2008,79.74,94.71,39.74,669,4,14.17,1.81,2.48
1701,12.89,97.29,17.04,734,3,17.37,1.17,1.02
4838,84.12,82.29,28.72,557,2,9.74,9.61,1.66
8098,94.68,67.55,41.16,665,1,15.73,4.55,1.45
1121,80.57,38.08,41.77,679,4,6.2,8.99,0.66
9813,32.67,41.38,9.19,449,3,14.06,7.6,1.78
7443,5.04,37.99,49.52,956,2,2.71,1.94,1.51
8390,34.35,45.33,17.62,554,1,2.3,8.24,1.79
4606,69.54,77.11,21.06,511,1,18.17,1.45,2.39
5316,41.95,56.43,38.4,722,1,8.63,5.23,2.41
6952,7.32,34.15,15.63,564,1,16.34,9.01,2.37
6214,10.09,68.29,44.91,994,1,16.59,3.02,0.65
4186,68.16,81.86,36.84,673,1,0.8,7.55,2.09
1764,73.43,67.56,9.43,436,2,8.35,6.87,0.81
6289,56.56,86.08,21.56,553,1,0.72,2.59,2.19
2384,72.75,17.04,33.79,531,3,15.37,3.33,2.3
2811,83.5,62.07,1.15,246,3,1.29,2.01,2.13
5219,64.06,94.78,35.7,719,1,10.99,3.52,1.58
9283,46.19,50.64,13.66,458,4,13.64,3.13,2.34
9461,19.3,37.89,34.11,733,1,10.85,5.38,2.16
3328,10.92,58.31,43.58,967,2,16.33,9.12,0.7
2110,60.37,33.27,41.98,735,3,18.43,7.3,0.75
6305,41.85,44.21,16.62,494,2,11.15,7.55,2.23
7732,84.49,8.41,1.96,216,4,6.04,2.12,1.1
6564,47.62,42.56,19.91,552,3,1.39,3.45,1.52
6940,11.2,20.82,12.15,548,1,6.93,9.38,1.56
1409,75.76,13.1,21.25,438,3,13.71,7.11,1.43
9493,71.27,5.47,36.04,584,4,15.38,6.88,1.27
6711,36.29,54.13,31.78,742,3,8.63,9.36,1.12
6839,10.46,72.07,46.9,927,3,11.53,2.85,2.06
5617,87.52,54.64,49.52,707,1,15.77,1.2,1.79
9545,21.39,11.05,15.63,529,2,3.11,4.96,1.33
1751,33.48,65.33,41.1,814,2,6.84,3.26,1.87
1580,42.58,82.39,42.35,877,2,8.71,3.74,0.98
1709,92.6,50.02,28.51,454,1,19.72,2.51,1.96
7979,28.32,32.63,25.73,703,4,2.22,8.32,0.62
3656,98.63,86.9,6.15,326,3,3.44,7.7,1.41
3826,37.88,79.74,39.53,761,1,4.56,3.63,2.49
4223,55.02,68.37,11.93,437,2,1.29,4.34,2.4
5721,27.33,40.22,9.01,468,4,7.0,8.35,2.22
4235,9.09,30.78,29.67,754,1,9.98,7.9,1.34
9060,61.9,80.67,33.0,677,2,2.28,5.08,1.97
7544,39.15,8.03,20.21,512,3,2.81,7.0,1.41
3577,31.25,18.27,34.94,686,1,0.07,5.47,1.85
7307,58.58,75.08,31.18,664,4,4.73,8.54,1.5
7271,33.17,70.27,49.92,904,4,6.5,1.26,2.35
5419,12.31,19.81,12.44,594,3,1.35,9.19,0.59
2202,23.75,56.14,45.18,872,3,11.36,4.22,2.42
8067,84.06,20.49,27.3,516,3,1.34,1.65,0.61
7220,37.77,8.21,17.04,523,3,0.31,1.79,0.78
7869,77.31,93.43,10.46,412,4,12.41,5.09,1.98
8691,51.16,11.66,34.54,621,1,3.69,5.97,2.04
3476,84.55,6.84,19.25,375,2,5.81,6.73,1.4
3014,41.55,94.19,12.21,594,4,6.85,8.7,0.91
8506,80.93,49.94,23.26,444,1,5.74,1.85,2.43
5649,6.58,77.26,3.48,529,2,13.79,8.54,2.04
9307,18.07,41.08,16.2,562,1,1.75,4.58,2.0
4798,63.35,35.27,46.9,710,2,8.17,7.68,2.4
9583,68.86,73.35,22.27,583,1,1.44,7.24,0.81
7557,41.61,56.1,37.81,740,1,4.76,3.44,1.93
1943,72.37,36.65,0.61,280,4,5.08,1.21,1.46
2700,96.85,34.95,20.16,361,1,9.78,3.91,2.39
9530,53.11,29.9,19.24,529,1,4.78,7.98,0.81
7867,50.8,47.32,14.04,472,1,3.4,2.9,1.66
8266,80.97,13.48,8.97,278,3,5.86,1.42,1.6
4020,13.88,72.73,18.56,686,4,3.57,4.0,1.36
3962,91.51,35.61,31.71,530,1,18.17,4.74,1.21
2971,18.84,19.55,30.68,711,1,8.28,2.1,1.42
1483,34.51,65.86,2.54,454,2,2.5,8.72,1.54
6933,46.73,24.14,16.32,427,2,16.98,8.07,2.12
2942,93.42,54.82,24.95,459,2,4.22,9.49,1.94
7004,43.76,64.42,1.62,365,3,8.78,6.29,2.23
9749,57.95,65.51,15.17,460,4,19.15,2.23,2.41
8367,59.62,83.43,4.64,381,4,7.4,5.1,2.04
6427,61.74,22.5,14.38,432,2,15.14,4.17,1.44
9295,84.12,79.36,15.43,495,3,16.42,6.72,0.69
2534,51.03,43.76,24.33,588,1,4.47,5.05,1.46
6887,59.71,42.33,13.28,416,1,0.3,4.41,2.18
9102,68.58,87.28,35.44,712,1,16.06,2.91,1.19
5056,86.94,79.56,49.14,815,4,8.32,6.72,0.57
2164,89.35,32.17,19.32,412,4,0.18,9.17,1.36
8891,87.93,68.28,43.53,729,4,7.49,3.3,0.74
7675,7.91,59.73,25.55,761,3,12.99,8.78,1.48
7216,37.16,69.99,32.58,718,3,17.69,2.7,1.95
4371,58.79,92.47,46.44,863,4,1.86,3.57,1.36
5925,94.33,25.9,35.79,528,2,13.61,7.04,2.13
3614,43.56,36.35,29.84,600,2,8.11,9.98,2.3
9637,21.65,57.18,9.36,565,1,15.99,4.57,1.0
5567,43.48,91.19,39.37,860,1,13.1,9.48,1.0
6493,78.32,33.35,33.69,615,1,1.25,1.73,0.92
1595,86.71,27.48,14.89,361,1,0.07,2.48,1.3
9784,18.16,53.63,19.56,646,1,11.59,2.34,1.4
2785,40.17,29.97,25.18,629,2,6.67,9.14,0.89
7940,54.39,41.07,5.98,424,1,7.73,2.74,0.96
1085,14.27,20.8,10.39,544,1,11.36,8.83,0.9
1621,89.06,96.85,16.32,487,2,11.07,2.23,1.09
2901,5.97,88.1,27.83,780,2,15.88,6.72,2.15
3299,5.96,12.3,16.9,620,1,18.69,4.05,1.13
7634,81.38,63.39,20.75,488,3,16.52,8.75,1.44
4384,32.13,38.57,4.31,414,1,2.79,7.72,1.6
8556,16.81,19.88,39.09,800,4,1.44,3.52,1.21
2991,71.83,48.72,21.05,509,4,10.17,6.32,0.78
2647,80.32,39.11,33.1,540,3,7.2,7.4,1.99
2988,72.21,61.09,21.17,551,2,12.25,8.25,0.86
3653,39.54,70.0,40.43,835,4,16.8,6.36,1.37
