Product ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
3165,311,25,0,41,10/26/2024,4360,3
3449,302,8,0,77,7/9/2024,4652,12
4980,353,21,0,194,3/23/2024,1713,1
2183,916,4,0,132,8/5/2024,4599,9
7695,681,20,0,51,9/14/2024,2367,5
5169,536,10,0,96,2/1/2024,1812,7
9603,123,5,0,151,2/7/2024,2479,4
8987,217,20,0,177,10/15/2024,2955,12
4797,209,3,0,139,6/27/2024,3046,7
6844,595,18,0,89,4/29/2024,4058,12
6695,33,27,14,137,5/28/2024,3792,2
7967,76,25,9,148,7/29/2024,4579,13
5811,31,22,17,11,3/20/2024,4440,4
5438,431,6,0,103,10/31/2024,3841,1
2837,297,1,0,196,3/7/2024,2181,3
7605,391,1,0,25,2/22/2024,3681,5
8068,384,11,0,70,12/3/2024,2800,2
1025,721,16,0,199,9/23/2024,3877,12
1152,60,10,0,178,11/30/2024,1831,8
8909,947,8,0,61,2/13/2024,2848,4
4274,146,6,0,157,5/9/2024,3411,2
6548,63,22,8,130,8/9/2024,3556,14
7377,908,3,0,37,12/5/2024,3169,8
2883,856,2,0,122,6/1/2024,2226,12
2800,233,14,0,113,11/19/2024,3519,14
7374,871,15,0,194,12/12/2024,3252,9
2613,275,24,0,194,10/13/2024,2190,14
8081,438,23,0,18,3/24/2024,3710,13
9701,370,25,0,192,6/11/2024,3481,1
8247,596,23,0,77,1/31/2024,1808,3
3925,274,10,0,140,9/14/2024,4376,4
8655,802,14,0,144,5/4/2024,1844,14
7652,465,14,0,166,12/18/2024,3598,8
2625,617,24,0,35,7/16/2024,3489,10
5027,271,6,0,49,5/21/2024,1038,14
9469,93,15,4,63,2/9/2024,2506,1
4470,588,8,0,98,12/2/2024,3113,2
3546,427,28,0,105,11/16/2024,1670,8
3117,449,22,0,114,1/17/2024,1721,14
9047,396,24,0,199,5/27/2024,4232,2
1654,293,20,0,117,1/29/2024,4201,3
1510,257,6,0,162,4/19/2024,2186,12
9396,741,24,0,180,7/16/2024,3813,8
2816,691,9,0,175,11/17/2024,2349,11
3784,720,9,0,28,2/20/2024,2118,12
1890,494,15,0,93,9/28/2024,1618,10
7158,880,7,0,37,9/29/2024,2050,14
5379,126,19,4,27,12/4/2024,1671,9
2133,490,16,0,180,9/29/2024,4059,9
3269,851,24,0,95,3/23/2024,4818,9
4358,849,10,0,31,11/8/2024,3558,11
7771,877,16,0,144,2/5/2024,4220,8
4145,342,26,0,162,11/5/2024,1771,6
6740,250,13,0,54,7/1/2024,3761,13
1789,912,13,0,171,2/12/2024,2493,11
1084,992,27,0,163,7/27/2024,3730,8
1057,573,25,0,95,1/23/2024,4979,14
6578,446,13,0,52,11/27/2024,2070,12
5129,636,17,0,141,7/22/2024,4840,1
2154,929,15,0,149,5/11/2024,4330,7
6457,213,16,0,160,8/30/2024,4649,13
9029,839,22,0,66,3/22/2024,1621,8
8867,274,1,0,176,9/22/2024,4833,2
8347,900,15,0,197,6/12/2024,3665,7
9104,936,15,0,62,1/5/2024,2811,5
2120,649,5,0,113,8/4/2024,1082,4
6384,494,26,0,59,2/29/2024,3990,10
1435,199,13,0,46,4/15/2024,2019,12
7888,54,1,3,19,6/18/2024,3635,14
3495,585,7,0,24,3/27/2024,1768,4
4050,66,4,0,176,8/5/2024,2968,5
9614,516,15,0,49,11/15/2024,3636,13
6397,482,5,0,136,6/21/2024,2834,11
3854,748,1,0,45,5/23/2024,4088,11
1843,708,21,0,12,8/26/2024,1950,9
5258,832,4,0,163,12/18/2024,1919,3
9444,558,3,0,63,1/17/2024,3037,13
6371,979,8,0,55,1/6/2024,3520,10
5394,128,29,4,149,10/8/2024,4891,12
6577,389,26,0,104,3/2/2024,3435,9
5051,453,19,0,89,4/30/2024,4648,8
5054,879,11,0,183,3/1/2024,2740,2
9738,322,2,0,135,11/17/2024,3709,1
3593,654,22,0,163,1/15/2024,3701,6
3341,238,6,0,138,4/3/2024,1065,14
8897,868,24,0,86,2/3/2024,2569,12
6836,2,5,9,57,8/21/2024,2200,12
8343,617,14,0,56,3/20/2024,1218,10
3831,576,24,0,61,11/2/2024,2103,3
8416,589,12,0,114,2/14/2024,1589,9
3787,230,11,0,55,6/2/2024,3231,9
3244,907,27,0,79,5/25/2024,1716,6
5301,164,18,0,124,10/4/2024,4688,7
8198,728,16,0,173,2/11/2024,2976,11
3684,167,20,0,92,7/20/2024,2569,13
2680,865,9,0,75,10/22/2024,1057,9
8768,901,13,0,15,9/14/2024,2741,6
5544,798,23,0,51,7/8/2024,3313,7
1387,301,13,0,56,5/3/2024,2608,3
7360,498,5,0,45,11/22/2024,1349,12
1855,9,20,19,33,7/1/2024,4731,6
6389,366,7,0,21,2/20/2024,4416,3
5045,989,12,0,87,8/12/2024,2852,5
7480,28,26,15,124,9/2/2024,2821,6
8306,946,8,0,62,8/26/2024,3382,7
1634,407,26,0,123,3/13/2024,1811,5
1981,547,15,0,41,1/17/2024,1517,8
1312,146,20,1,105,7/28/2024,4798,4
5158,463,6,0,144,9/9/2024,2056,10
1577,442,6,0,188,9/5/2024,1828,5
5818,611,23,0,25,8/31/2024,1227,11
6335,986,15,0,163,3/10/2024,4074,4
7008,346,12,0,161,8/17/2024,4208,4
7936,905,28,0,61,1/29/2024,3704,2
3928,27,20,7,177,8/6/2024,4929,13
5886,336,10,0,37,8/20/2024,1400,2
6026,969,23,0,151,11/22/2024,1352,10
4397,738,25,0,45,4/12/2024,3124,2
6372,437,7,0,62,2/29/2024,1822,11
3729,821,10,0,151,10/13/2024,3430,11
1118,256,22,0,175,8/1/2024,1101,9
5394,280,15,0,163,3/6/2024,4289,5
6823,927,24,0,192,7/13/2024,2912,7
9606,256,4,0,10,5/29/2024,1556,13
2064,535,1,0,150,6/8/2024,4532,3
9817,893,23,0,56,6/4/2024,1175,12
6602,84,20,2,187,3/14/2024,3726,7
8896,727,2,0,137,9/7/2024,4493,10
1703,138,18,3,23,5/8/2024,3922,7
8809,397,27,0,66,4/11/2024,1737,10
2650,808,2,0,29,3/19/2024,4863,6
7234,981,22,0,128,6/4/2024,4528,11
1608,908,23,0,102,3/22/2024,2941,4
6018,536,26,0,122,4/6/2024,4061,3
8849,521,26,0,46,4/12/2024,3823,7
5757,22,2,4,53,3/24/2024,4914,14
1001,846,16,0,151,2/5/2024,3839,3
3234,378,18,0,70,2/29/2024,3502,7
6697,968,22,0,21,11/25/2024,2111,9
5935,938,18,0,30,5/22/2024,4931,1
7095,608,18,0,178,6/7/2024,2256,10
4138,78,28,11,88,4/24/2024,2870,12
6237,220,8,0,97,2/18/2024,4420,11
9048,816,3,0,57,9/22/2024,3288,13
1998,135,6,0,187,4/25/2024,2821,6
3844,351,12,0,191,5/31/2024,2975,8
2480,745,2,0,17,3/9/2024,3358,9
2961,90,9,0,165,9/8/2024,4313,11
9651,369,18,0,69,8/17/2024,1947,6
7309,386,17,0,80,11/20/2024,2383,13
1209,227,6,0,102,6/14/2024,1609,3
9797,249,23,0,167,7/22/2024,4792,12
8782,858,6,0,66,11/29/2024,4066,7
7295,431,15,0,121,4/19/2024,1610,2
3235,22,2,4,98,8/19/2024,3427,7
8720,674,3,0,101,11/27/2024,1129,10
6015,641,15,0,22,7/23/2024,3873,12
3024,39,12,7,79,3/4/2024,1087,8
5533,755,13,0,98,2/3/2024,2809,7
6288,565,24,0,18,3/12/2024,3181,4
2160,417,29,0,112,9/28/2024,4228,7
3092,897,20,0,24,10/31/2024,3685,4
7011,907,26,0,178,5/18/2024,4777,11
2175,763,5,0,162,9/5/2024,4767,4
1905,414,14,0,152,12/22/2024,2430,6
7797,241,10,0,121,8/15/2024,2897,6
3530,944,24,0,96,7/18/2024,4085,12
1771,926,12,0,40,7/25/2024,4971,13
2722,655,10,0,117,3/22/2024,4829,6
2281,158,27,0,110,5/17/2024,2931,12
3164,375,13,0,15,10/7/2024,4952,7
7949,205,14,0,110,6/9/2024,2462,11
8226,562,6,0,77,4/29/2024,3967,10
6528,718,20,0,22,9/21/2024,1793,5
6492,782,24,0,81,5/19/2024,3714,13
3542,146,23,4,36,6/10/2024,4868,2
8444,422,22,0,40,3/18/2024,1627,7
9654,191,10,0,85,4/5/2024,1769,7
1981,455,7,0,162,5/30/2024,3045,3
1614,27,8,1,148,11/1/2024,1135,10
4937,903,29,0,141,11/17/2024,2945,14
7143,583,25,0,198,10/22/2024,2653,13
2301,23,2,0,185,7/14/2024,1623,5
9713,963,11,0,69,7/6/2024,1508,13
6335,488,20,0,56,11/3/2024,4146,1
4989,51,17,5,164,1/14/2024,3025,9
6523,336,24,0,150,12/5/2024,3686,13
3864,328,24,0,18,1/15/2024,1390,4
2468,628,11,0,135,2/16/2024,1721,14
7472,919,11,0,193,10/10/2024,1546,14
4909,880,17,0,166,9/10/2024,1667,6
3637,799,24,0,37,12/11/2024,1396,13
1691,715,23,0,106,6/18/2024,4871,4
6408,242,12,0,125,12/3/2024,2381,13
8206,292,23,0,170,4/17/2024,2465,7
3832,724,21,0,146,8/21/2024,3677,4
9314,154,24,0,140,10/23/2024,1294,11
6204,80,13,0,186,7/22/2024,1445,9
7368,748,4,0,149,5/21/2024,1938,1
9612,981,5,0,183,10/9/2024,3823,5
7379,495,22,0,28,5/23/2024,1700,3
7632,225,22,0,169,1/14/2024,4159,12
1643,632,27,0,147,5/30/2024,1256,8
5011,987,13,0,138,12/1/2024,2519,4
3969,587,13,0,24,10/25/2024,2357,10
8601,394,2,0,165,12/12/2024,1270,4
6735,279,25,0,26,7/9/2024,4482,9
2869,55,11,7,68,4/7/2024,3946,3
4837,128,8,0,117,1/23/2024,3112,7
8189,116,6,0,93,4/9/2024,2884,5
7906,684,25,0,68,9/17/2024,4496,1
5694,955,22,0,67,9/5/2024,4274,6
1609,977,8,0,59,12/15/2024,1786,14
7040,584,2,0,117,7/28/2024,1768,5
6138,670,25,0,182,8/26/2024,1649,7
8855,569,10,0,194,3/24/2024,1513,14
2932,39,18,8,144,4/3/2024,4641,4
2189,508,8,0,68,10/26/2024,1550,10
9213,637,21,0,95,5/6/2024,3936,14
8521,671,21,0,198,10/9/2024,2708,4
5558,55,4,0,132,8/1/2024,3685,2
7223,716,23,0,73,5/19/2024,1359,1
5633,930,12,0,136,9/1/2024,2045,1
9659,986,18,0,176,1/4/2024,2229,12
8925,940,6,0,141,3/13/2024,3443,7
3052,809,27,0,74,9/14/2024,2764,6
8274,707,4,0,29,5/6/2024,1357,13
1985,728,6,0,168,10/18/2024,2876,7
4584,77,14,3,115,12/15/2024,3727,2
9948,256,3,0,155,9/29/2024,3683,7
9001,698,3,0,197,4/16/2024,1515,7
5242,511,24,0,105,2/29/2024,4677,7
5139,21,26,13,145,8/29/2024,1288,3
6941,545,15,0,192,10/22/2024,4169,7
6880,93,2,1,25,6/10/2024,2637,14
9120,56,13,5,116,9/17/2024,2572,3
9883,829,8,0,183,2/8/2024,4670,1
8498,546,3,0,143,6/19/2024,3879,5
9960,568,1,0,162,8/15/2024,1915,5
1330,341,26,0,87,3/4/2024,1898,13
4701,812,19,0,20,1/21/2024,4361,13
6581,185,23,0,90,8/29/2024,1706,1
1772,190,25,0,80,6/15/2024,3257,5
8214,510,18,0,197,6/10/2024,3388,1
4227,752,28,0,51,10/19/2024,4502,7
7249,873,22,0,174,1/13/2024,4937,11
5444,487,12,0,106,2/13/2024,3953,8
5202,541,11,0,152,12/25/2024,4381,7
3964,882,15,0,43,11/16/2024,3891,8
3713,43,15,5,173,7/14/2024,1379,5
7070,840,9,0,118,12/18/2024,1255,6
1682,737,20,0,18,4/17/2024,1058,9
6482,951,24,0,62,2/13/2024,2526,8
7406,249,12,0,57,2/10/2024,2673,2
3696,326,10,0,153,10/16/2024,1857,10
7448,110,28,6,104,1/16/2024,2036,8
7338,551,2,0,97,4/11/2024,1536,5
3373,445,14,0,22,6/7/2024,4246,13
8355,867,19,0,117,3/10/2024,4182,13
1434,740,6,0,51,5/24/2024,4557,12
4093,559,12,0,37,7/12/2024,4683,7
1378,606,28,0,25,9/26/2024,2594,12
8433,387,13,0,182,10/14/2024,4189,14
3807,895,9,0,86,5/8/2024,2505,7
2863,345,18,0,151,4/25/2024,3778,7
1521,86,27,10,78,8/13/2024,2346,14
1239,699,21,0,94,4/8/2024,4876,5
4758,403,28,0,172,3/16/2024,1071,7
3944,152,13,0,105,7/2/2024,1194,4
9276,494,28,0,75,1/25/2024,4139,8
8444,390,13,0,106,7/4/2024,2794,5
1751,370,9,0,131,3/27/2024,3484,8
1239,179,5,0,41,11/11/2024,2809,5
2414,998,14,0,157,11/3/2024,4552,5
6880,894,9,0,100,5/17/2024,2544,10
3364,88,15,1,119,1/26/2024,2763,10
9888,247,2,0,171,8/30/2024,4571,7
7068,815,10,0,79,3/8/2024,4426,4
6415,682,6,0,29,2/14/2024,3288,8
9264,892,2,0,129,3/3/2024,2020,5
3480,936,17,0,188,7/4/2024,1695,11
9099,421,17,0,11,6/26/2024,1458,13
9324,637,6,0,175,1/6/2024,1374,7
2118,672,14,0,89,1/9/2024,3391,1
5163,966,2,0,115,5/6/2024,4210,14
2732,883,12,0,12,10/15/2024,1819,6
8014,211,11,0,57,8/25/2024,4891,13
2221,793,19,0,25,6/30/2024,3851,11
3061,537,23,0,26,10/24/2024,4889,6
1481,856,2,0,64,3/4/2024,3588,12
9974,334,25,0,144,2/9/2024,1716,4
6945,921,29,0,130,3/26/2024,4207,7
3458,369,14,0,183,11/18/2024,4046,6
7130,965,9,0,193,10/15/2024,3240,5
6973,864,7,0,107,8/6/2024,1526,2
9438,679,23,0,60,9/15/2024,1360,1
7413,173,6,0,125,12/7/2024,1573,2
7307,659,8,0,28,1/18/2024,1009,5
3360,793,6,0,168,9/28/2024,1307,5
9020,170,5,0,93,3/27/2024,4394,9
1551,786,26,0,168,6/22/2024,2248,14
7623,923,3,0,28,6/7/2024,3669,4
2969,926,22,0,137,10/15/2024,1552,2
3376,34,20,16,21,1/25/2024,2581,3
7940,3,8,8,108,3/28/2024,4371,11
3640,407,9,0,117,6/24/2024,4373,5
2672,976,16,0,86,1/10/2024,3021,13
3337,574,21,0,56,8/31/2024,4806,5
9066,264,28,0,11,6/16/2024,3950,1
1966,962,6,0,140,8/27/2024,1398,5
2074,580,14,0,54,2/24/2024,2057,10
2469,925,29,0,88,2/9/2024,3461,9
5908,23,16,9,120,6/27/2024,4501,4
1013,519,7,0,37,8/11/2024,4975,6
1638,792,16,0,101,5/24/2024,3714,4
6486,273,2,0,93,9/21/2024,1987,12
5411,716,8,0,129,4/16/2024,3580,13
7829,233,10,0,21,2/21/2024,2678,5
3583,703,24,0,151,7/7/2024,1013,7
7455,356,25,0,111,9/23/2024,2939,5
4242,332,22,0,185,2/12/2024,2939,12
4947,617,23,0,38,8/12/2024,2019,5
8451,862,17,0,13,12/25/2024,4367,12
5713,51,7,4,49,2/13/2024,1077,4
8358,749,29,0,42,2/18/2024,2418,11
4193,120,24,2,149,1/31/2024,3292,13
6838,919,29,0,87,1/25/2024,2734,7
9705,703,14,0,12,1/12/2024,1256,5
2925,30,21,8,156,1/20/2024,4542,6
8821,472,7,0,158,7/5/2024,1355,7
2057,703,2,0,156,12/28/2024,2509,1
5002,45,6,0,143,10/17/2024,4989,2
2899,191,11,0,48,4/20/2024,3377,12
2062,122,13,0,171,9/18/2024,2829,11
1276,880,9,0,126,5/1/2024,1509,11
9252,236,2,0,175,6/22/2024,3026,7
9982,732,28,0,69,7/21/2024,3874,12
9753,657,21,0,41,9/25/2024,1509,1
1601,432,12,0,14,2/23/2024,3805,10
9558,771,24,0,140,5/9/2024,2256,5
6759,482,17,0,174,1/21/2024,1685,8
4580,997,11,0,31,10/29/2024,4525,5
2092,754,19,0,141,2/12/2024,2344,3
9465,5,20,13,148,2/6/2024,3185,9
6029,565,12,0,143,4/27/2024,2529,13
5207,390,18,0,102,6/4/2024,4544,13
9679,279,1,0,180,9/5/2024,3398,4
1085,580,3,0,52,3/13/2024,1427,4
1461,434,14,0,138,11/20/2024,4722,4
2644,381,9,0,66,9/1/2024,2095,5
7683,742,29,0,180,3/18/2024,2588,3
4137,516,25,0,196,1/8/2024,1314,3
7433,797,19,0,157,7/25/2024,2784,10
9716,631,21,0,91,12/1/2024,2983,3
5228,472,2,0,103,6/18/2024,3668,11
5892,98,4,0,60,7/12/2024,4273,9
2239,513,3,0,93,9/13/2024,3921,10
4161,574,8,0,90,5/7/2024,3702,6
7351,943,25,0,97,1/29/2024,1588,2
3023,406,27,0,21,4/24/2024,4445,10
7644,496,22,0,178,4/12/2024,1244,3
6124,416,12,0,159,7/25/2024,1305,3
4898,505,10,0,181,5/26/2024,4938,13
6487,747,28,0,11,5/24/2024,2287,2
2483,370,18,0,161,10/19/2024,1245,14
1234,826,29,0,153,7/14/2024,2410,14
9844,184,8,0,174,5/5/2024,3655,6
3217,578,12,0,81,6/30/2024,1887,13
9994,140,9,0,13,11/14/2024,1704,4
7116,470,5,0,140,10/20/2024,1006,9
4984,657,17,0,87,8/31/2024,3401,4
9610,1,15,9,163,12/3/2024,2189,4
9046,0,22,14,157,11/21/2024,4164,6
9628,826,8,0,114,6/22/2024,1587,12
5283,51,1,0,89,7/2/2024,3127,2
4672,581,17,0,11,10/2/2024,3609,2
6931,560,7,0,187,7/3/2024,3753,13
3914,836,16,0,109,9/26/2024,3463,8
4400,715,19,0,41,6/21/2024,4695,13
3838,997,6,0,118,6/22/2024,2743,5
5618,661,28,0,31,5/11/2024,3139,9
2092,228,23,0,107,6/12/2024,3282,9
4640,481,9,0,145,1/14/2024,2887,12
5180,269,23,0,83,11/29/2024,2503,5
4036,994,28,0,144,11/20/2024,2542,2
5399,717,22,0,47,3/12/2024,4287,12
1729,898,6,0,138,6/7/2024,1032,7
3936,835,9,0,193,5/14/2024,4205,5
2366,737,15,0,40,3/7/2024,4138,14
5541,985,12,0,59,9/30/2024,3084,1
6310,12,20,15,67,3/24/2024,3670,9
5534,785,22,0,122,10/13/2024,3964,9
5064,869,20,0,79,8/16/2024,4189,11
5136,235,15,0,90,12/15/2024,4886,7
5539,161,23,5,19,6/1/2024,2555,3
3461,215,27,0,164,2/21/2024,2248,1
2609,905,13,0,50,2/19/2024,4518,13
7068,326,8,0,191,11/14/2024,3831,6
6487,753,22,0,184,6/22/2024,3003,9
7297,463,18,0,163,8/5/2024,3604,14
8624,174,26,0,83,9/26/2024,2394,12
2730,898,10,0,134,12/30/2024,1278,2
8878,440,7,0,133,11/12/2024,4088,3
7214,648,17,0,78,7/5/2024,1594,3
5472,687,4,0,108,1/12/2024,4919,1
9696,63,9,4,96,3/20/2024,4258,2
8270,913,6,0,121,4/7/2024,3121,13
8623,384,10,0,188,1/8/2024,2337,11
9568,363,29,0,140,1/17/2024,1334,5
9799,934,3,0,23,3/11/2024,4621,8
9912,45,21,13,66,6/6/2024,2651,6
2928,159,23,0,187,4/9/2024,4244,13
9062,268,5,0,31,12/18/2024,2123,9
9019,919,27,0,72,8/2/2024,2500,8
4223,456,13,0,94,10/15/2024,2651,4
7205,783,29,0,58,6/19/2024,3677,3
3547,451,18,0,138,4/16/2024,1905,9
2727,938,28,0,108,4/14/2024,4526,3
8379,727,14,0,47,12/30/2024,4136,6
8130,88,1,0,42,1/16/2024,3094,11
7734,703,14,0,64,12/3/2024,3184,6
1329,789,8,0,112,4/8/2024,2143,1
4922,419,3,0,155,10/9/2024,4301,9
9854,547,23,0,103,9/22/2024,4628,10
5971,134,5,0,58,8/23/2024,1456,4
1586,182,29,0,98,3/17/2024,3579,11
7934,463,6,0,82,5/16/2024,3814,4
1150,337,12,0,123,1/5/2024,3775,9
7311,200,13,0,164,11/19/2024,2476,11
9903,948,9,0,14,8/2/2024,1623,7
7450,80,2,1,33,11/28/2024,2299,7
9282,793,15,0,174,3/3/2024,3501,2
6185,853,22,0,48,9/7/2024,1718,14
7894,106,13,0,199,1/2/2024,2691,8
7757,251,15,0,94,11/19/2024,4329,1
3533,291,11,0,67,9/17/2024,1720,4
3508,71,18,3,167,1/17/2024,4135,9
2292,932,25,0,140,12/17/2024,4801,6
2213,645,3,0,87,7/11/2024,2499,10
4370,48,10,6,117,4/22/2024,4206,13
4720,352,24,0,74,10/25/2024,1670,3
5263,953,20,0,104,1/2/2024,3735,7
9105,79,3,0,75,2/22/2024,4735,14
8622,917,20,0,22,12/26/2024,4804,2
3714,319,5,0,11,9/12/2024,2155,13
4669,573,15,0,61,3/20/2024,4469,9
4214,207,25,0,28,5/22/2024,2996,14
8926,508,24,0,76,12/2/2024,4142,10
8113,633,10,0,38,2/24/2024,2258,10
2064,473,20,0,77,7/20/2024,1578,12
4973,410,12,0,129,12/12/2024,1467,11
1151,599,11,0,189,12/27/2024,1010,9
1718,43,2,0,130,6/8/2024,2749,6
3147,409,14,0,197,11/12/2024,3227,7
2331,386,17,0,182,10/31/2024,2313,8
1918,46,27,18,17,3/26/2024,3055,9
9412,799,5,0,22,2/7/2024,3402,9
9937,609,9,0,198,1/14/2024,1228,14
2853,553,10,0,122,8/30/2024,1579,8
6569,969,29,0,192,10/17/2024,1503,7
9063,91,26,6,172,8/28/2024,2315,5
1474,424,10,0,84,1/10/2024,4845,7
3070,686,17,0,118,11/12/2024,3894,4
1564,354,11,0,170,7/8/2024,1862,10
5690,525,13,0,129,12/10/2024,3303,9
2518,100,29,9,79,1/22/2024,3095,7
5439,635,13,0,45,4/16/2024,4341,2
2508,875,19,0,157,10/30/2024,2306,7
5405,871,22,0,34,2/12/2024,4021,14
3753,924,1,0,61,12/30/2024,4866,1
6102,523,10,0,107,6/18/2024,1925,11
1014,407,7,0,161,6/5/2024,3288,1
8686,973,23,0,74,8/24/2024,1687,4
3177,498,28,0,94,2/11/2024,1919,9
5804,414,14,0,152,10/31/2024,1333,3
9477,238,29,0,31,8/7/2024,2221,14
9083,858,6,0,170,4/25/2024,3947,3
1208,154,27,6,30,7/22/2024,1185,5
4659,848,17,0,149,10/30/2024,2362,11
2114,463,28,0,163,7/14/2024,3829,13
2682,797,9,0,125,6/30/2024,4732,6
6730,96,15,0,195,1/18/2024,4981,14
1494,644,1,0,37,8/14/2024,2283,7
6758,278,27,0,39,1/25/2024,3288,12
5960,978,6,0,182,7/17/2024,1775,1
6200,142,13,0,25,3/13/2024,3357,13
2667,988,20,0,73,1/14/2024,2465,5
7305,738,12,0,18,4/3/2024,3874,11
4488,50,25,8,187,8/16/2024,3239,3
7367,456,17,0,145,6/10/2024,4132,7
1863,605,16,0,51,3/24/2024,1831,9
3537,436,29,0,140,9/6/2024,2555,11
8583,441,28,0,171,2/29/2024,2126,9
3074,367,14,0,43,2/19/2024,2320,10
6594,626,8,0,199,11/26/2024,1032,10
8541,197,6,0,136,2/14/2024,1918,13
5800,226,2,0,113,3/30/2024,4164,3
5531,982,3,0,65,8/11/2024,4437,11
7696,492,6,0,22,6/10/2024,3320,7
5179,403,3,0,192,5/29/2024,2901,8
1719,533,4,0,127,10/29/2024,2058,10
8032,467,10,0,185,4/17/2024,1151,6
3759,651,29,0,181,1/29/2024,4265,6
6204,911,3,0,30,10/16/2024,1201,6
6086,266,2,0,92,8/25/2024,1904,4
6677,165,20,0,75,3/12/2024,3399,5
2207,980,8,0,175,1/7/2024,2488,6
8812,310,16,0,188,9/14/2024,4460,12
2152,52,12,5,81,7/22/2024,2820,6
7798,737,24,0,107,11/17/2024,2301,8
4882,136,23,7,18,6/25/2024,2742,13
1616,402,10,0,13,6/18/2024,2395,9
3100,147,15,0,48,12/1/2024,2629,13
9485,199,23,0,157,6/21/2024,4724,11
4497,732,2,0,176,3/16/2024,4241,1
7958,338,26,0,123,11/15/2024,2710,9
9029,412,28,0,184,6/15/2024,3151,7
4869,34,24,16,41,12/1/2024,3752,6
9810,261,27,0,101,11/8/2024,1353,6
1224,344,29,0,56,11/11/2024,4813,8
3840,506,3,0,78,9/10/2024,1765,3
1851,564,25,0,148,8/23/2024,4132,12
5228,532,3,0,44,11/12/2024,2252,10
6293,690,26,0,12,11/23/2024,2724,7
3274,871,18,0,126,9/13/2024,3064,5
1829,671,20,0,72,6/10/2024,2296,10
2572,557,14,0,115,8/29/2024,4326,6
5910,761,16,0,185,4/21/2024,1198,14
6062,974,9,0,21,6/22/2024,4194,9
8792,82,12,4,84,10/20/2024,3953,1
2720,377,17,0,56,11/26/2024,1167,9
8826,215,27,0,55,11/12/2024,3569,11
6023,354,17,0,113,10/4/2024,1776,6
2869,673,4,0,113,4/4/2024,1891,7
7974,802,9,0,25,5/30/2024,3858,10
8460,932,9,0,54,10/26/2024,4912,7
9956,829,17,0,100,9/4/2024,2188,6
5372,485,13,0,28,5/2/2024,2985,9
8345,864,2,0,145,4/19/2024,2988,11
1305,588,18,0,130,11/2/2024,1701,9
7778,275,15,0,192,7/17/2024,2504,4
2010,553,28,0,68,9/1/2024,3969,10
1062,678,1,0,105,2/15/2024,1488,10
3392,142,14,2,32,1/24/2024,4724,12
2629,103,27,6,142,12/10/2024,3137,11
2599,841,8,0,157,2/8/2024,2725,2
3118,714,29,0,21,9/7/2024,1672,9
8963,963,8,0,151,9/28/2024,3150,13
4348,85,5,0,96,6/8/2024,2942,10
3173,340,13,0,166,1/29/2024,4269,10
4375,546,5,0,61,3/21/2024,1435,10
5442,683,25,0,156,1/16/2024,1269,12
6112,259,16,0,145,6/14/2024,3244,4
6749,253,5,0,139,1/29/2024,2374,13
5694,384,25,0,94,4/18/2024,1029,6
1851,793,23,0,33,4/26/2024,1705,7
6181,757,3,0,78,11/23/2024,4062,2
3402,267,21,0,99,8/9/2024,1734,7
3695,920,21,0,172,8/25/2024,2352,6
6631,432,28,0,160,7/29/2024,2649,5
7285,762,28,0,153,9/26/2024,3348,14
6332,755,14,0,11,1/31/2024,4812,12
7962,646,8,0,55,2/12/2024,2993,3
8537,101,12,1,95,4/13/2024,3925,5
8574,355,21,0,34,7/19/2024,1025,4
2659,606,29,0,36,10/20/2024,1470,7
2112,713,14,0,61,8/12/2024,3982,5
4211,887,22,0,117,6/2/2024,3852,13
4151,267,2,0,129,10/13/2024,3272,10
4219,84,7,2,16,11/22/2024,3509,11
9855,324,29,0,26,8/16/2024,4717,5
8950,781,17,0,117,4/19/2024,4459,1
5973,687,5,0,26,7/13/2024,4155,6
3355,262,27,0,168,7/15/2024,4051,9
6134,805,29,0,110,9/17/2024,1849,3
1924,381,28,0,56,8/14/2024,2696,1
2244,825,12,0,125,5/13/2024,4003,7
5743,48,26,16,57,4/28/2024,4467,7
1479,77,26,10,90,11/17/2024,3340,1
9900,138,12,0,62,2/13/2024,3800,1
5391,834,11,0,107,10/30/2024,2490,11
8434,376,14,0,146,5/15/2024,4845,12
4191,499,21,0,71,1/6/2024,4989,10
9400,236,15,0,144,10/14/2024,4889,3
7844,981,6,0,103,6/9/2024,1726,9
1540,994,29,0,48,1/7/2024,3643,3
4999,921,27,0,162,5/17/2024,3059,6
9672,857,8,0,177,9/18/2024,4795,9
4211,144,25,4,55,8/16/2024,2297,9
1877,257,17,0,199,6/10/2024,2719,6
1055,470,22,0,69,1/15/2024,2715,2
5007,870,28,0,125,2/19/2024,3126,12
2948,362,17,0,163,10/11/2024,4975,1
4642,790,11,0,79,12/28/2024,2154,7
4645,26,3,0,195,4/6/2024,2595,9
7483,444,18,0,62,4/15/2024,1383,5
5291,940,29,0,188,9/3/2024,4913,10
5181,773,19,0,175,1/22/2024,1027,6
5584,784,27,0,163,6/21/2024,4922,12
6633,466,1,0,82,1/11/2024,1097,2
7845,779,23,0,199,8/14/2024,1994,7
6434,349,5,0,127,9/15/2024,3343,10
2363,635,7,0,95,3/11/2024,3879,3
9812,376,6,0,14,10/19/2024,2459,10
1940,133,7,0,89,4/20/2024,1394,8
