Product ID,Date,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
2788,8/14/2024,197,72.53,Yes,Festival,,Stable,Budget
9011,8/28/2024,238,11.01,No,,Weather,Decreasing,Budget
2219,10/19/2024,106,98.07,No,Holiday,Competitor Pricing,Stable,Budget
6195,1/24/2024,131,89.21,Yes,Holiday,Competitor Pricing,Decreasing,Regular
7603,2/7/2024,185,60.14,Yes,Holiday,Weather,Decreasing,Budget
2809,2/29/2024,260,27.43,Yes,,Weather,Decreasing,Budget
6043,4/1/2024,192,57.87,Yes,Festival,Economic Indicator,Decreasing,Premium
6710,11/25/2024,275,28.6,No,Holiday,Economic Indicator,Increasing,Premium
5757,3/27/2024,107,91.23,No,Festival,,Stable,Budget
6548,12/20/2024,286,54.97,Yes,Holiday,,Increasing,Regular
2970,11/17/2024,214,69.46,Yes,Festival,,Stable,Premium
2527,8/31/2024,257,21.64,No,,Weather,Stable,Budget
2387,12/4/2024,191,53.38,No,Festival,Economic Indicator,Stable,Premium
9086,1/9/2024,291,23.07,No,Festival,Economic Indicator,Increasing,Budget
2497,10/19/2024,214,19.84,No,Festival,Economic Indicator,Decreasing,Budget
2026,10/27/2024,204,66.92,No,Holiday,Weather,Increasing,Budget
7864,8/14/2024,296,21.67,Yes,,Competitor Pricing,Stable,Premium
9540,9/18/2024,208,68.95,Yes,Holiday,Competitor Pricing,Stable,Regular
3541,12/14/2024,297,25.39,Yes,,Competitor Pricing,Stable,Regular
8958,9/29/2024,261,20.64,No,Festival,,Stable,Budget
3639,4/8/2024,267,61.36,Yes,,Competitor Pricing,Increasing,Premium
8994,6/6/2024,151,96.26,No,Holiday,Economic Indicator,Increasing,Premium
4988,4/29/2024,210,47.96,No,Holiday,Economic Indicator,Stable,Premium
6735,8/1/2024,188,58.63,No,Holiday,Economic Indicator,Stable,Regular
2004,6/27/2024,184,58.77,No,Holiday,Economic Indicator,Stable,Budget
8389,4/28/2024,178,80.7,No,Holiday,Competitor Pricing,Increasing,Budget
1939,12/19/2024,149,52.78,No,Holiday,Weather,Decreasing,Regular
6336,7/9/2024,162,70.73,No,Holiday,,Stable,Regular
9492,5/15/2024,251,8.51,No,Holiday,,Decreasing,Budget
2835,10/28/2024,128,91.45,Yes,,Economic Indicator,Decreasing,Regular
9719,12/5/2024,377,10.96,Yes,Holiday,Weather,Increasing,Premium
7347,7/19/2024,215,63.27,Yes,Holiday,Weather,Stable,Premium
1197,11/21/2024,215,84.45,Yes,,Competitor Pricing,Increasing,Regular
6221,3/29/2024,168,48.09,No,Festival,Weather,Decreasing,Budget
9982,11/8/2024,248,71.43,Yes,Festival,Economic Indicator,Increasing,Regular
9541,7/30/2024,275,20.75,Yes,Festival,Weather,Decreasing,Budget
4294,12/7/2024,280,14.59,Yes,,Weather,Decreasing,Regular
8954,11/11/2024,355,15.25,Yes,,Competitor Pricing,Increasing,Budget
8413,8/5/2024,109,94.59,No,Festival,Weather,Stable,Premium
9302,1/20/2024,310,15.86,Yes,,Competitor Pricing,Stable,Regular
7080,3/5/2024,96,79.0,No,Holiday,Weather,Decreasing,Premium
5468,9/30/2024,257,43.57,No,,,Increasing,Budget
4960,12/30/2024,274,40.01,Yes,Festival,Economic Indicator,Stable,Premium
6898,8/18/2024,237,52.3,No,,,Increasing,Budget
1678,9/19/2024,230,75.38,Yes,Festival,,Increasing,Premium
5568,11/28/2024,218,59.95,No,Festival,Weather,Increasing,Budget
1420,4/9/2024,202,90.66,Yes,Holiday,Weather,Increasing,Premium
5554,2/21/2024,333,11.2,Yes,Holiday,Competitor Pricing,Stable,Premium
8817,3/5/2024,325,10.92,Yes,,,Stable,Regular
5538,2/19/2024,343,20.36,Yes,Holiday,Weather,Increasing,Regular
1948,11/28/2024,224,57.85,No,Festival,Competitor Pricing,Increasing,Regular
4092,9/4/2024,219,38.88,No,Holiday,,Stable,Regular
5922,9/27/2024,177,44.92,No,Festival,Economic Indicator,Decreasing,Regular
8961,2/27/2024,143,96.6,No,Holiday,Economic Indicator,Increasing,Premium
8950,1/7/2024,153,94.87,Yes,Festival,Economic Indicator,Stable,Premium
7879,5/27/2024,325,7.03,Yes,,Economic Indicator,Stable,Regular
3417,4/9/2024,299,20.33,No,,Weather,Increasing,Budget
4551,2/13/2024,229,33.83,No,Holiday,,Stable,Regular
6774,3/10/2024,287,7.9,Yes,Festival,Competitor Pricing,Decreasing,Premium
3361,11/27/2024,263,41.1,No,Holiday,,Increasing,Premium
7991,9/7/2024,238,77.66,Yes,Holiday,,Increasing,Budget
4343,10/21/2024,237,36.21,Yes,Festival,Weather,Decreasing,Regular
7011,2/26/2024,184,80.99,No,,Economic Indicator,Increasing,Regular
9989,5/20/2024,116,93.51,No,,,Stable,Premium
7926,10/22/2024,207,24.2,No,Festival,Competitor Pricing,Decreasing,Premium
4594,3/17/2024,283,5.85,No,Holiday,Economic Indicator,Stable,Premium
3503,3/22/2024,230,81.99,Yes,,,Increasing,Premium
4202,5/22/2024,334,8.69,Yes,,Weather,Stable,Budget
5476,11/10/2024,235,52.63,No,Holiday,Competitor Pricing,Increasing,Budget
1361,12/20/2024,283,10.89,Yes,,Weather,Decreasing,Premium
3089,2/23/2024,185,78.59,No,Holiday,,Increasing,Premium
8050,10/20/2024,161,92.38,Yes,,Competitor Pricing,Stable,Regular
6708,12/16/2024,179,40.19,No,,Weather,Decreasing,Premium
4339,4/24/2024,184,81.23,No,Holiday,Weather,Increasing,Budget
2506,7/28/2024,126,64.86,No,Holiday,,Decreasing,Budget
1595,3/15/2024,228,51.94,No,,Weather,Increasing,Budget
2023,12/16/2024,209,67.47,Yes,,,Stable,Budget
2357,12/7/2024,291,51.62,Yes,Festival,,Increasing,Budget
9051,10/2/2024,228,61.56,Yes,Holiday,Weather,Stable,Budget
6628,9/8/2024,243,52.75,Yes,Festival,Weather,Stable,Budget
8730,9/22/2024,361,13.05,Yes,Holiday,,Increasing,Regular
1963,6/15/2024,334,9.17,Yes,,Competitor Pricing,Stable,Premium
9991,11/22/2024,302,16.59,No,,,Increasing,Regular
5533,12/1/2024,275,37.93,Yes,Festival,Economic Indicator,Stable,Regular
9357,5/7/2024,251,42.24,No,,,Increasing,Budget
8326,4/13/2024,232,51.55,No,Holiday,Economic Indicator,Increasing,Regular
6353,11/23/2024,82,87.37,No,,,Decreasing,Budget
5046,8/16/2024,340,23.62,Yes,,Economic Indicator,Increasing,Budget
7426,8/2/2024,227,36.34,No,Holiday,Economic Indicator,Stable,Regular
2356,12/30/2024,191,59.8,Yes,,Competitor Pricing,Decreasing,Regular
4356,11/23/2024,171,35.01,No,Festival,Competitor Pricing,Decreasing,Premium
9776,12/13/2024,224,55.89,No,Holiday,,Increasing,Premium
2545,6/8/2024,290,8.76,Yes,Holiday,,Decreasing,Regular
6324,11/27/2024,330,8.65,No,Festival,,Increasing,Regular
7806,9/18/2024,199,67.32,No,Holiday,Weather,Increasing,Budget
7698,9/29/2024,234,52.91,No,,Weather,Increasing,Regular
5757,5/30/2024,165,75.98,Yes,,Competitor Pricing,Decreasing,Regular
6437,12/28/2024,270,16.57,Yes,Festival,,Decreasing,Premium
8447,6/26/2024,162,49.56,No,Festival,Competitor Pricing,Decreasing,Budget
8720,4/11/2024,168,88.71,Yes,,Weather,Stable,Regular
2887,7/7/2024,312,17.49,Yes,Festival,Weather,Stable,Premium
6439,1/13/2024,282,11.89,Yes,Holiday,Competitor Pricing,Decreasing,Budget
6764,11/12/2024,256,39.9,No,,Economic Indicator,Increasing,Regular
6817,11/23/2024,185,89.25,Yes,Festival,Weather,Stable,Premium
4174,1/23/2024,122,95.78,Yes,,Economic Indicator,Decreasing,Budget
7644,8/28/2024,272,41.42,Yes,Festival,,Stable,Budget
3141,7/28/2024,347,22.23,Yes,,,Increasing,Budget
5885,7/19/2024,184,58.92,Yes,Holiday,,Decreasing,Budget
2871,11/18/2024,245,28.43,No,Holiday,,Stable,Premium
2845,9/18/2024,205,74.72,Yes,,Weather,Stable,Regular
4577,2/14/2024,340,22.5,Yes,Festival,Weather,Increasing,Budget
1820,4/12/2024,284,35.03,Yes,Festival,Weather,Stable,Budget
4388,6/19/2024,205,48.98,No,,Economic Indicator,Stable,Premium
5501,9/30/2024,223,23.1,No,,Economic Indicator,Decreasing,Regular
1614,8/14/2024,138,84.81,Yes,Holiday,,Decreasing,Premium
7304,6/29/2024,368,8.1,Yes,,Economic Indicator,Increasing,Regular
9651,1/17/2024,146,55.79,No,,Weather,Decreasing,Regular
8946,9/13/2024,189,58.84,No,Festival,Competitor Pricing,Stable,Regular
1350,9/27/2024,275,27.47,No,Holiday,,Increasing,Regular
3172,2/12/2024,245,27.2,Yes,Holiday,Economic Indicator,Decreasing,Budget
4555,8/26/2024,144,78.2,No,Holiday,Weather,Stable,Premium
8017,12/21/2024,222,82.5,Yes,Holiday,Weather,Increasing,Regular
9278,7/25/2024,282,28.57,No,Holiday,,Increasing,Premium
7910,6/13/2024,158,98.17,Yes,Holiday,Economic Indicator,Stable,Budget
9503,12/23/2024,169,44.11,No,,Weather,Decreasing,Budget
3062,5/16/2024,115,87.42,No,Festival,Economic Indicator,Stable,Budget
7794,4/14/2024,252,8.74,No,Holiday,,Decreasing,Regular
9929,5/15/2024,267,38.63,Yes,Holiday,Weather,Stable,Regular
7378,5/25/2024,177,83.65,Yes,Festival,,Stable,Budget
2461,12/11/2024,225,65.16,Yes,Holiday,Weather,Stable,Regular
3139,6/18/2024,209,69.36,Yes,Festival,,Stable,Premium
7283,8/11/2024,194,32.36,No,,,Decreasing,Budget
6448,6/17/2024,269,41.32,Yes,Festival,,Stable,Premium
7137,1/26/2024,121,97.12,Yes,Festival,Weather,Decreasing,Regular
7839,4/30/2024,313,37.49,Yes,Festival,Economic Indicator,Increasing,Regular
6872,11/12/2024,197,99.95,Yes,,,Increasing,Regular
8596,7/19/2024,199,25.09,No,,Competitor Pricing,Decreasing,Regular
5745,10/3/2024,175,69.36,Yes,,,Decreasing,Regular
5788,1/17/2024,224,60.57,Yes,Holiday,Economic Indicator,Stable,Budget
5307,3/19/2024,217,49.5,Yes,Festival,Competitor Pricing,Decreasing,Budget
1067,11/14/2024,182,39.26,No,,,Decreasing,Budget
9197,11/13/2024,244,5.94,No,Festival,Weather,Decreasing,Regular
6816,12/24/2024,307,22.93,Yes,,,Stable,Regular
7173,10/6/2024,206,73.75,Yes,,Competitor Pricing,Stable,Regular
3558,7/27/2024,164,69.49,No,,Weather,Stable,Budget
2774,1/31/2024,152,76.03,Yes,Festival,Economic Indicator,Decreasing,Budget
4633,1/8/2024,282,12.35,Yes,Festival,Weather,Decreasing,Budget
7777,7/26/2024,162,48.54,No,Festival,Economic Indicator,Decreasing,Premium
5047,10/5/2024,105,97.32,No,,Competitor Pricing,Stable,Budget
9984,7/25/2024,247,73.03,Yes,,Economic Indicator,Increasing,Budget
7401,3/16/2024,208,65.77,Yes,Festival,,Stable,Budget
8968,4/13/2024,286,7.81,No,,,Stable,Regular
2695,8/3/2024,222,42.79,Yes,,Weather,Decreasing,Regular
1083,4/25/2024,185,99.98,Yes,Holiday,Economic Indicator,Increasing,Regular
9201,2/4/2024,291,27.17,Yes,,Weather,Stable,Premium
9007,2/11/2024,176,86.38,Yes,Holiday,Competitor Pricing,Stable,Premium
8280,6/19/2024,242,24.9,Yes,Holiday,Competitor Pricing,Decreasing,Premium
4272,11/12/2024,265,40.36,Yes,Holiday,Competitor Pricing,Stable,Premium
6485,1/25/2024,278,13.6,Yes,Festival,Competitor Pricing,Decreasing,Premium
4991,6/6/2024,178,86.84,Yes,Holiday,Economic Indicator,Stable,Premium
4361,12/21/2024,188,73.56,No,Festival,Economic Indicator,Increasing,Budget
8228,3/17/2024,220,39.19,No,,Economic Indicator,Stable,Regular
8039,4/11/2024,249,54.03,Yes,Holiday,Economic Indicator,Stable,Budget
3785,5/6/2024,109,97.96,No,Festival,Competitor Pricing,Stable,Premium
4234,6/12/2024,194,74.86,No,,Competitor Pricing,Increasing,Budget
9331,9/8/2024,245,5.84,No,Festival,Competitor Pricing,Decreasing,Budget
3084,2/19/2024,261,25.74,Yes,,Competitor Pricing,Decreasing,Budget
9250,1/20/2024,283,32.79,Yes,,Competitor Pricing,Stable,Regular
8738,6/11/2024,294,22.21,No,Holiday,,Increasing,Budget
9236,4/28/2024,95,83.16,No,Holiday,Economic Indicator,Decreasing,Budget
2923,5/19/2024,172,42.35,No,Festival,Competitor Pricing,Decreasing,Budget
7428,9/26/2024,170,68.45,No,Holiday,Competitor Pricing,Stable,Premium
9937,1/13/2024,287,10.88,Yes,,Weather,Decreasing,Budget
3882,3/11/2024,221,40.57,No,Holiday,,Stable,Premium
7283,11/11/2024,279,19.0,Yes,,Weather,Decreasing,Regular
8186,12/29/2024,275,59.82,Yes,,,Increasing,Regular
7494,6/21/2024,202,45.04,No,Holiday,,Stable,Budget
1891,12/11/2024,199,56.18,Yes,Festival,Economic Indicator,Decreasing,Budget
1979,4/18/2024,260,46.94,Yes,Festival,Competitor Pricing,Stable,Regular
7225,4/22/2024,262,26.03,Yes,Holiday,Economic Indicator,Decreasing,Regular
1062,11/25/2024,344,19.91,Yes,Festival,Economic Indicator,Increasing,Regular
2141,3/7/2024,172,61.93,No,Festival,,Stable,Premium
8919,2/16/2024,125,69.72,No,,Competitor Pricing,Decreasing,Budget
5902,12/2/2024,103,76.44,No,Holiday,Weather,Decreasing,Premium
6802,7/27/2024,298,25.23,Yes,Holiday,Weather,Stable,Budget
1534,2/27/2024,158,99.76,Yes,Festival,Economic Indicator,Stable,Budget
5742,1/1/2024,236,51.51,No,Festival,,Increasing,Budget
3607,12/7/2024,222,81.78,Yes,Festival,Competitor Pricing,Increasing,Regular
3466,11/14/2024,246,44.65,No,Holiday,,Increasing,Budget
5434,11/3/2024,103,98.96,No,Festival,Competitor Pricing,Stable,Budget
1814,5/6/2024,238,7.5,No,Festival,Economic Indicator,Decreasing,Budget
8925,11/20/2024,308,15.13,No,,,Increasing,Premium
2852,7/8/2024,311,15.19,No,Holiday,Weather,Increasing,Regular
5172,10/25/2024,210,27.85,No,,Economic Indicator,Decreasing,Regular
7510,4/29/2024,176,68.65,Yes,Festival,,Decreasing,Premium
1531,5/1/2024,171,87.67,Yes,,,Stable,Regular
2385,10/24/2024,95,84.96,No,,Economic Indicator,Decreasing,Regular
9240,9/6/2024,180,58.88,No,Holiday,Economic Indicator,Stable,Budget
7032,6/11/2024,65,94.39,No,Holiday,Economic Indicator,Decreasing,Regular
7414,11/18/2024,302,23.52,Yes,Festival,Competitor Pricing,Stable,Budget
4521,5/9/2024,166,75.21,Yes,Holiday,Economic Indicator,Decreasing,Regular
8286,4/1/2024,160,90.3,No,Holiday,Economic Indicator,Increasing,Budget
8417,2/16/2024,141,59.46,No,,,Decreasing,Budget
1705,3/4/2024,258,49.73,Yes,,Competitor Pricing,Stable,Budget
9229,3/6/2024,194,49.14,No,,Competitor Pricing,Stable,Regular
6891,4/27/2024,230,36.46,Yes,Festival,,Decreasing,Premium
5080,1/18/2024,264,38.69,Yes,Holiday,Weather,Stable,Premium
7766,1/24/2024,143,99.35,No,Festival,Economic Indicator,Increasing,Budget
5845,9/28/2024,311,14.65,No,Holiday,Competitor Pricing,Increasing,Regular
1412,4/29/2024,199,33.88,No,Holiday,,Decreasing,Budget
1895,9/16/2024,184,83.51,Yes,,Weather,Stable,Regular
6683,1/18/2024,222,17.96,No,,Economic Indicator,Decreasing,Premium
8618,1/18/2024,214,47.67,Yes,Festival,Economic Indicator,Decreasing,Premium
2448,8/13/2024,141,84.56,Yes,,,Decreasing,Regular
1311,6/21/2024,284,48.68,Yes,Festival,,Increasing,Regular
2294,4/28/2024,365,19.21,Yes,,Economic Indicator,Increasing,Regular
2581,3/6/2024,175,88.54,Yes,Festival,Economic Indicator,Stable,Premium
3811,5/5/2024,89,85.7,No,,Economic Indicator,Decreasing,Regular
6737,12/8/2024,226,38.46,No,Festival,Weather,Stable,Budget
2573,1/6/2024,74,94.45,No,,Economic Indicator,Decreasing,Premium
7300,1/26/2024,205,91.71,Yes,,Competitor Pricing,Increasing,Budget
9811,11/2/2024,190,98.41,Yes,Festival,Competitor Pricing,Increasing,Regular
7761,2/14/2024,320,36.35,Yes,Festival,Economic Indicator,Increasing,Regular
5347,10/28/2024,236,12.63,No,,,Decreasing,Premium
3317,7/9/2024,180,37.51,No,,Economic Indicator,Decreasing,Premium
6705,1/5/2024,115,95.62,No,,Competitor Pricing,Stable,Regular
8194,3/17/2024,192,79.42,Yes,Festival,,Stable,Budget
4858,7/3/2024,168,67.49,No,Holiday,,Stable,Budget
4544,1/5/2024,106,80.32,No,Holiday,,Decreasing,Premium
6791,10/24/2024,271,39.42,Yes,Festival,,Stable,Regular
8640,1/16/2024,133,89.08,Yes,Festival,Competitor Pricing,Decreasing,Budget
8943,10/12/2024,119,97.38,Yes,Holiday,,Decreasing,Budget
7442,11/4/2024,259,18.59,No,,Weather,Stable,Regular
1701,6/4/2024,328,6.01,No,,,Increasing,Regular
3733,10/21/2024,154,73.09,No,,Weather,Stable,Premium
3136,8/20/2024,345,19.8,Yes,Holiday,Weather,Increasing,Premium
3179,3/5/2024,172,69.48,No,Holiday,Weather,Stable,Regular
9335,8/1/2024,194,54.29,Yes,Holiday,Competitor Pricing,Decreasing,Budget
3243,9/17/2024,142,80.28,Yes,Holiday,Competitor Pricing,Decreasing,Regular
2065,6/2/2024,273,36.36,No,,Competitor Pricing,Increasing,Regular
1643,1/9/2024,235,34.25,No,,,Stable,Regular
2167,8/20/2024,277,33.91,Yes,Holiday,Weather,Stable,Premium
4063,10/26/2024,265,63.53,Yes,Holiday,Competitor Pricing,Increasing,Premium
6793,11/25/2024,315,40.74,Yes,Holiday,Weather,Increasing,Budget
3805,11/5/2024,145,57.18,No,Festival,Competitor Pricing,Decreasing,Regular
7955,12/29/2024,175,48.51,No,Holiday,,Decreasing,Premium
8742,6/1/2024,106,92.64,No,Festival,Economic Indicator,Stable,Regular
6964,2/5/2024,281,55.77,Yes,,Weather,Increasing,Regular
4440,8/25/2024,142,86.86,Yes,,Economic Indicator,Decreasing,Regular
5913,6/27/2024,220,42.13,No,Festival,,Stable,Budget
7348,11/18/2024,197,75.85,Yes,Festival,Competitor Pricing,Stable,Premium
9977,3/27/2024,283,52.3,Yes,,Economic Indicator,Increasing,Budget
7615,12/21/2024,236,77.94,Yes,Festival,Competitor Pricing,Increasing,Budget
6995,3/29/2024,321,11.46,No,Holiday,,Increasing,Premium
3030,2/17/2024,299,46.59,Yes,,,Increasing,Premium
5537,4/19/2024,194,80.25,Yes,Festival,,Stable,Regular
2505,4/22/2024,278,8.07,No,,,Stable,Premium
8640,4/7/2024,283,27.6,No,Festival,Economic Indicator,Increasing,Budget
6594,8/2/2024,243,6.08,No,Holiday,Competitor Pricing,Decreasing,Premium
5063,9/16/2024,175,86.46,Yes,Festival,Economic Indicator,Stable,Regular
4947,11/6/2024,233,80.92,Yes,,Weather,Increasing,Regular
7230,4/14/2024,130,89.8,Yes,Festival,Economic Indicator,Decreasing,Budget
3495,5/31/2024,234,39.17,No,Holiday,Competitor Pricing,Stable,Premium
9869,6/7/2024,152,94.06,No,,Competitor Pricing,Increasing,Premium
6908,1/3/2024,282,13.72,Yes,,Competitor Pricing,Decreasing,Premium
2101,4/22/2024,173,83.33,No,Holiday,Weather,Increasing,Premium
2830,8/16/2024,269,58.73,Yes,Holiday,Competitor Pricing,Increasing,Premium
5366,4/12/2024,339,5.03,Yes,Holiday,Weather,Stable,Premium
8649,11/6/2024,245,50.28,No,Holiday,,Increasing,Regular
1009,7/28/2024,256,41.91,No,,,Increasing,Premium
3389,8/11/2024,126,89.84,Yes,Holiday,Weather,Decreasing,Budget
9026,1/26/2024,189,72.78,No,Festival,Economic Indicator,Increasing,Regular
1989,5/10/2024,232,37.43,Yes,Festival,Competitor Pricing,Decreasing,Regular
6965,9/27/2024,239,35.54,Yes,,,Decreasing,Premium
8960,9/19/2024,191,62.45,Yes,,Economic Indicator,Decreasing,Regular
3362,2/18/2024,203,44.85,No,Festival,Weather,Stable,Budget
4445,1/4/2024,216,66.09,Yes,Holiday,Weather,Stable,Premium
3241,6/17/2024,196,71.95,No,,Competitor Pricing,Increasing,Premium
3088,7/20/2024,218,61.1,Yes,Holiday,,Stable,Regular
6221,9/7/2024,138,78.42,No,Festival,Weather,Stable,Budget
5477,12/25/2024,129,83.56,No,,,Stable,Regular
3006,11/27/2024,230,12.87,No,Holiday,Competitor Pricing,Decreasing,Budget
1542,9/22/2024,210,90.46,Yes,Festival,Weather,Increasing,Regular
2174,3/31/2024,282,8.1,No,Holiday,Weather,Stable,Regular
2857,7/17/2024,210,68.52,Yes,Holiday,Economic Indicator,Stable,Budget
1660,9/14/2024,280,30.97,No,Holiday,Weather,Increasing,Regular
3829,11/15/2024,258,44.98,No,Holiday,Economic Indicator,Increasing,Budget
2466,6/14/2024,196,75.74,No,,,Increasing,Budget
7347,6/23/2024,150,89.82,No,Holiday,Competitor Pricing,Increasing,Regular
4447,9/3/2024,162,50.2,No,,Economic Indicator,Decreasing,Regular
3982,3/25/2024,218,45.2,Yes,Holiday,Economic Indicator,Decreasing,Premium
8539,8/17/2024,294,48.28,Yes,Festival,Competitor Pricing,Increasing,Budget
6684,8/20/2024,190,33.85,No,Festival,Competitor Pricing,Decreasing,Premium
1137,5/19/2024,224,82.88,Yes,,,Increasing,Budget
6091,6/14/2024,163,48.5,No,Festival,Economic Indicator,Decreasing,Premium
8968,2/17/2024,170,88.26,Yes,Festival,Weather,Stable,Regular
9553,3/2/2024,127,84.03,No,,Competitor Pricing,Stable,Premium
2356,10/26/2024,353,16.94,Yes,Festival,,Increasing,Regular
5898,1/3/2024,232,34.29,No,,,Stable,Premium
6024,6/10/2024,188,82.31,Yes,Holiday,,Stable,Budget
6571,1/17/2024,290,51.98,Yes,Festival,,Increasing,Premium
7208,11/10/2024,191,33.26,No,,,Decreasing,Premium
8932,2/1/2024,174,88.44,Yes,Festival,,Stable,Budget
4986,9/9/2024,328,13.02,Yes,Holiday,Competitor Pricing,Stable,Premium
3109,10/21/2024,219,88.28,Yes,Festival,,Increasing,Premium
7220,10/24/2024,213,48.2,Yes,,,Decreasing,Premium
3938,11/12/2024,174,82.31,No,Holiday,Weather,Increasing,Budget
8848,8/8/2024,159,50.64,No,,Competitor Pricing,Decreasing,Regular
8222,7/29/2024,281,26.32,No,Festival,Economic Indicator,Increasing,Premium
9747,2/24/2024,184,62.47,Yes,Festival,Weather,Decreasing,Premium
8740,2/10/2024,176,83.53,No,Festival,Weather,Increasing,Premium
7588,5/9/2024,256,23.28,No,,Weather,Stable,Budget
1100,2/15/2024,290,9.08,Yes,,,Decreasing,Budget
4248,4/21/2024,193,58.84,Yes,Festival,Weather,Decreasing,Regular
3901,12/26/2024,267,34.39,No,Festival,Weather,Increasing,Budget
9024,11/3/2024,216,43.65,No,,Weather,Stable,Regular
1478,5/27/2024,153,52.82,No,Holiday,,Decreasing,Regular
8966,8/23/2024,214,61.92,No,Holiday,Weather,Increasing,Premium
1803,5/30/2024,268,39.69,Yes,Festival,Weather,Stable,Regular
6764,7/17/2024,246,71.68,Yes,Festival,Economic Indicator,Increasing,Premium
8215,4/30/2024,73,92.06,No,,Competitor Pricing,Decreasing,Premium
4863,10/28/2024,220,41.48,No,,Competitor Pricing,Stable,Budget
6446,9/30/2024,255,46.06,Yes,Festival,Economic Indicator,Stable,Budget
2803,5/26/2024,287,55.46,Yes,Festival,Weather,Increasing,Budget
8638,1/29/2024,204,71.53,No,Festival,Competitor Pricing,Increasing,Regular
4418,6/23/2024,313,16.26,Yes,Holiday,,Stable,Budget
5335,10/18/2024,141,84.67,Yes,Festival,Competitor Pricing,Decreasing,Budget
7889,1/5/2024,212,42.31,No,Holiday,Weather,Stable,Budget
8983,10/23/2024,216,40.98,No,Holiday,Weather,Stable,Budget
4544,12/8/2024,153,98.19,No,,Economic Indicator,Increasing,Regular
2450,6/1/2024,244,7.18,No,Festival,Weather,Decreasing,Budget
8126,8/7/2024,213,24.09,No,,Weather,Decreasing,Regular
1895,10/22/2024,134,84.19,No,Festival,,Stable,Premium
6996,8/21/2024,155,94.88,Yes,,Weather,Stable,Premium
7651,6/22/2024,342,21.77,Yes,,,Increasing,Budget
7866,6/27/2024,293,20.26,No,Holiday,Competitor Pricing,Increasing,Regular
4558,7/29/2024,339,23.23,Yes,,Weather,Increasing,Premium
7891,7/30/2024,320,7.45,Yes,Holiday,Economic Indicator,Stable,Regular
1163,3/31/2024,288,12.03,Yes,Festival,Competitor Pricing,Decreasing,Regular
7078,12/2/2024,138,65.71,No,Festival,Economic Indicator,Decreasing,Regular
5596,7/1/2024,219,20.5,No,Holiday,Economic Indicator,Decreasing,Premium
1264,7/31/2024,303,19.74,Yes,Festival,,Stable,Premium
6362,8/1/2024,319,13.89,Yes,Festival,Competitor Pricing,Stable,Regular
7884,2/13/2024,244,31.68,Yes,,Weather,Decreasing,Budget
4740,12/23/2024,187,58.58,Yes,Festival,Economic Indicator,Decreasing,Premium
4506,12/10/2024,280,31.99,No,Holiday,Competitor Pricing,Increasing,Premium
4415,9/14/2024,223,60.07,No,,Economic Indicator,Increasing,Regular
7730,7/15/2024,309,37.56,Yes,,Weather,Increasing,Premium
4252,11/24/2024,138,82.44,No,Festival,Weather,Stable,Premium
2657,12/23/2024,200,98.61,Yes,Holiday,Economic Indicator,Increasing,Budget
3993,1/6/2024,309,44.99,Yes,Holiday,Economic Indicator,Increasing,Regular
9522,4/6/2024,246,39.13,Yes,Holiday,,Decreasing,Premium
4201,6/6/2024,70,92.56,No,Festival,Competitor Pricing,Decreasing,Regular
2031,3/16/2024,223,90.24,Yes,Holiday,Competitor Pricing,Increasing,Budget
4713,5/10/2024,167,70.36,Yes,Holiday,Weather,Decreasing,Premium
8460,7/6/2024,270,18.27,Yes,Festival,Weather,Decreasing,Regular
9229,11/26/2024,311,15.22,No,,Economic Indicator,Increasing,Budget
1243,9/13/2024,155,50.91,No,Holiday,Economic Indicator,Decreasing,Regular
9959,10/6/2024,340,25.64,Yes,Festival,Weather,Increasing,Regular
3667,10/11/2024,158,67.33,No,,Weather,Stable,Regular
4089,12/23/2024,265,36.89,No,,Economic Indicator,Increasing,Premium
3963,9/25/2024,347,24.62,Yes,Holiday,,Increasing,Budget
8708,7/18/2024,260,24.49,Yes,Holiday,Weather,Decreasing,Budget
9336,8/26/2024,181,64.5,Yes,Festival,Competitor Pricing,Decreasing,Regular
1783,12/18/2024,159,76.38,Yes,Holiday,Economic Indicator,Decreasing,Premium
9423,4/23/2024,227,64.37,Yes,Festival,Economic Indicator,Stable,Premium
2013,12/5/2024,241,49.96,Yes,Festival,Competitor Pricing,Stable,Premium
7883,10/25/2024,77,92.56,No,,Competitor Pricing,Decreasing,Premium
8888,1/28/2024,298,45.11,Yes,Holiday,Economic Indicator,Increasing,Premium
1125,10/29/2024,377,6.83,Yes,Holiday,Weather,Increasing,Regular
3699,5/18/2024,349,23.03,Yes,Festival,Weather,Increasing,Budget
5516,7/13/2024,203,50.4,Yes,,Weather,Decreasing,Budget
8355,9/13/2024,240,52.4,Yes,Holiday,Economic Indicator,Stable,Budget
1347,12/30/2024,301,19.48,Yes,Holiday,Weather,Stable,Budget
4514,5/23/2024,262,62.3,Yes,,Economic Indicator,Increasing,Regular
5812,8/24/2024,198,74.26,No,,Weather,Increasing,Premium
3004,8/22/2024,352,18.53,Yes,,Weather,Increasing,Premium
8334,4/15/2024,233,9.85,No,Festival,Economic Indicator,Decreasing,Premium
7857,11/15/2024,202,72.77,Yes,,Weather,Stable,Regular
1154,5/23/2024,235,48.46,No,Festival,Weather,Increasing,Budget
